id,name,tets,fibered,num_field_max_deg,fund_max_deg,fund_any_nonmonic,fund_torsion_infos,alex_poly,alex_deg,alex_nonmonic,th_taut,taut_tri,Z2_wonky,in_S3,trace_field_deg
49168,o9_33013,9,-1,36.0,6.0,1.0,"[(0,16,0,6),(1,36,0,6)]",2*a^4+3*a^3+6*a^2+3*a+2,4,1,3,jLLvMQQcdfgeghiiilfarnbvrrk_aBBb,0,0,36.0
49174,o9_33019,9,-1,12.0,6.0,1.0,"[(0,10,0,6),(0,3,0,6),(1,12,0,6),(1,8,0,6)]",2*a^4+5*a^2+2,4,1,3,jLLLLQQcddfhgiihipcwgvreaox_abBa,0,0,8.0
49175,o9_33020,9,-1,8.0,6.0,1.0,"[(1,8,0,6),(1,6,0,6),(1,1,1,6)]",2*a^4+5*a^2+2,4,1,3,jvLALQQdcfghighiikoauxarjgj_Baab,0,0,8.0
49185,o9_33031,9,-1,9.0,2.0,1.0,"[(1,9,0,2),(1,4,0,2),(1,4,0,2)]",2*a^2+a+2,2,1,1,jLLAMzQbcedfghiiitsqsxhxhqa_aBba,0,0,9.0
49186,o9_33032,9,-1,9.0,2.0,1.0,"[(1,9,0,2),(1,4,0,2),(1,4,0,2)]",2*a^2-a+2,2,1,1,jLLAMzQbcedfghiiitsqsxhxhhx_BabB,0,0,9.0
49217,o9_33064,9,-1,32.0,2.0,1.0,"[(0,4,0,2),(1,32,0,2)]",8*a^2+8*a+8,2,1,1,jLLAPMPbddegfghiidwjtjnwtxr_bBba,0,0,32.0
49218,o9_33065,9,-1,32.0,2.0,1.0,"[(1,32,0,2)]",8*a^2-8*a+8,2,1,1,jLLLQPPbdefegghiidweuuowhqn_babb,0,0,32.0
49219,o9_33066,9,-1,31.0,2.0,1.0,"[(0,11,0,2),(1,31,0,2)]",6*a^2+11*a+6,2,1,1,jLLALAQccdeghghiilnkxgujuww_abBa,0,0,31.0
49220,o9_33067,9,-1,31.0,2.0,1.0,"[(1,31,0,2)]",6*a^2-11*a+6,2,1,1,jLLALAQbcedfghhiitsqsnjtpcn_baab,0,1,31.0
49224,o9_33071,9,-1,35.0,10.0,1.0,"[(0,23,0,10),(0,4,0,10),(1,35,0,10)]",2*a^6+5*a^4+a^3+5*a^2+2,6,1,5,jLLALAQaddeghghiinpuphhasfs_bBab,0,0,35.0
49230,o9_33077,9,-1,12.0,4.0,1.0,"[(1,12,0,4),(1,4,0,4),(2,12,0,4),(2,4,0,4)]",3*a^3+2*a^2+2*a+3,3,1,2,jLLLMPQbedfghihiixxwqkrdfim_bBba,1,0,12.0
49242,o9_33089,9,-1,21.0,14.0,1.0,"[(1,21,0,14)]",2*a^8-2*a^7+2*a^6-4*a^5+5*a^4-4*a^3+2*a^2-2*a+2,8,1,7,jLLLLQQbcghgfiiihtsmvossfrn_abBa,0,0,21.0
49243,o9_33090,9,-1,29.0,14.0,1.0,"[(1,29,0,14)]",2*a^8-2*a^7+3*a^6-a^5+3*a^4-a^3+3*a^2-2*a+2,8,1,7,jLLMPMPcdcfgfghiihskxgfcqhk_abBb,0,0,29.0
49246,o9_33094,9,-1,20.0,8.0,1.0,"[(0,20,0,8),(1,20,0,8),(2,20,0,8),(3,20,0,8)]",3*a^5+5*a^4-5*a^3-5*a^2+5*a+3,5,1,4,jLLLLQQcefgehgiiitqdljvrock_bBba,1,0,20.0
49256,o9_33105,9,-1,28.0,10.0,1.0,"[(0,20,0,10),(1,28,0,10)]",3*a^6-a^5+a^4+2*a^3+a^2-a+3,6,1,5,jLLALMQbeddhghhiihhnkhnxqxn_BbBa,0,0,28.0
49263,o9_33112,9,-1,18.0,14.0,1.0,"[(1,18,0,14)]",2*a^8-4*a^7+5*a^6-5*a^5+5*a^4-5*a^3+5*a^2-4*a+2,8,1,7,jLLLAQPcdefegghiiioaaifrqhk_aBBa,0,1,
49283,o9_33135,9,-1,20.0,4.0,1.0,"[(0,20,0,4),(1,20,0,4),(2,20,0,4),(3,20,0,4)]",2*a^3-8*a^2-8*a+2,3,1,2,jLLLLQQacfghiihhijkgjqlaqam_BaaB,1,0,20.0
49321,o9_33177,9,-1,18.0,6.0,1.0,"[(0,10,0,6),(0,4,0,6),(1,18,0,6)]",2*a^4+4*a^3+4*a^2+4*a+2,4,1,3,jLLLAMQcdggefhhiihshiinuxwj_abBa,0,0,18.0
49322,o9_33178,9,-1,24.0,4.0,1.0,"[(0,24,0,4),(0,6,0,4),(0,6,0,4),(1,24,0,4),(1,12,0,4),(2,24,0,4),(2,12,0,4),(3,24,0,4),(3,6,0,4),(3,6,0,4)]",4*a^3+9*a^2+9*a+4,3,1,2,jLLAPPPccedfgghiihwxrfjfxqw_aBbB,1,0,24.0
49337,o9_33194,9,-1,36.0,2.0,1.0,"[(0,8,0,2),(0,4,0,2),(1,36,0,2)]",8*a^2+24*a+8,2,1,1,jLLAPMPbddefgghiidwjtbcotxr_bBba,0,0,36.0
49338,o9_33195,9,-1,36.0,2.0,1.0,"[(1,36,0,2)]",8*a^2-24*a+8,2,1,1,jLLLQMPbdegefghiidwepugkxxr_bBba,0,0,36.0
49368,o9_33228,9,-1,18.0,22.0,1.0,"[(0,18,0,22),(1,18,0,22)]",2*a^12-2*a^11-3*a^10+5*a^9-2*a^8-3*a^7+5*a^6-3*a^5-2*a^4+5*a^3-3*a^2-2*a+2,12,1,11,jLLLMQPacfggfhgiijkgwjfdvhj_babb,0,0,18.0
49371,o9_33231,9,-1,32.0,14.0,1.0,"[(1,32,0,14)]",2*a^8-2*a^7+4*a^6+2*a^4+4*a^2-2*a+2,8,1,7,jLLAPzQbcdegfhihitsohosxqjn_bBba,0,0,32.0
49372,o9_33232,9,-1,21.0,10.0,1.0,"[(0,21,0,10),(1,21,0,10),(1,8,1,10)]",4*a^6-4*a^4+5*a^3-4*a^2+4,6,1,5,jLLAMMPcdeefgghiihspuxjgqqn_abBb,0,0,21.0
49419,o9_33281,9,-1,14.0,4.0,1.0,"[(1,14,0,4),(2,14,0,2)]",a+1,1,0,2,jLLLLQQbcghgfiiihtsmvossfrr_abBa,1,0,14.0
49447,o9_33312,9,-1,18.0,4.0,1.0,"[(0,18,0,4),(0,9,0,4),(0,9,0,4),(1,18,0,4),(1,18,0,4),(2,18,0,4),(2,18,0,4),(3,18,0,4),(3,9,0,4),(3,9,0,4)]",4*a^3+15*a^2+15*a+4,3,1,2,jLLAPPPccedgfghiihwxrcckxxr_aBbB,1,0,18.0
49456,o9_33322,9,-1,28.0,18.0,1.0,"[(0,28,0,18),(1,28,0,18)]",3*a^10-3*a^8+2*a^5-3*a^2+3,10,1,9,jLLLMPQacffhgghiijkgbmwkmnw_bBab,0,0,28.0
49458,o9_33324,9,-1,34.0,2.0,1.0,"[(0,14,0,2),(1,34,0,2)]",2*a^2+25*a+2,2,1,1,jLLAMzQbcedfghiiitsasxqhqxh_baab,0,0,34.0
49459,o9_33325,9,-1,34.0,2.0,1.0,"[(0,6,0,2),(1,34,0,2)]",2*a^2-25*a+2,2,1,1,jLLAMzQbcedfghiiitsasxqhqqa_abBb,0,0,34.0
49460,o9_33326,9,-1,25.0,10.0,1.0,"[(0,25,0,10),(1,25,0,10),(1,8,0,10)]",3*a^6-3*a^4-5*a^3-3*a^2+3,6,1,5,jLLLPQPacffhgfhiijkgbtocivk_bBba,0,0,25.0
49471,o9_33338,9,-1,41.0,10.0,1.0,"[(0,32,0,10),(0,4,1,10),(1,41,0,10)]",2*a^6+a^5+3*a^4+3*a^3+3*a^2+a+2,6,1,5,jLLLPAQacfehgfhiinkroxcraww_baab,0,0,41.0
49474,o9_33341,9,-1,40.0,14.0,1.0,"[(1,40,0,14)]",2*a^8-2*a^7+4*a^6-2*a^5+5*a^4-2*a^3+4*a^2-2*a+2,8,1,7,jLLLMQPcdfgggfhiihsqxgfkbhk_baab,0,0,40.0
49477,o9_33344,9,-1,14.0,2.0,1.0,"[(0,4,0,2),(0,3,0,2),(1,14,0,2)]",2*a^2+3*a+2,2,1,1,kLLzLPQkcdchjigijjiqrncdirhdpq_aBBa,0,0,14.0
49478,o9_33345,9,-1,14.0,2.0,1.0,"[(0,7,0,2),(1,14,0,2)]",2*a^2-3*a+2,2,1,1,kLLzzPQkcdchghjjiijqrnwvnuddak_BaaB,0,0,14.0
49517,o9_33384,9,-1,30.0,6.0,1.0,"[(0,16,0,6),(0,10,0,6),(0,2,0,6),(1,30,0,6)]",3*a^4+5*a^3+9*a^2+5*a+3,4,1,3,jLLAPLQacdegfihhijbxxaaxhsj_aBba,0,0,30.0
49519,o9_33386,9,-1,26.0,14.0,1.0,"[(0,23,0,14),(1,26,0,14)]",2*a^8+2*a^5-a^4+2*a^3+2,8,1,7,jLLAvQQbdcehihhiidwrxutxltd_bBab,0,0,26.0
49523,o9_33390,9,-1,19.0,22.0,1.0,"[(0,19,0,22),(1,19,0,22)]",3*a^12-3*a^11-2*a^10+5*a^9-3*a^8-2*a^7+5*a^6-2*a^5-3*a^4+5*a^3-2*a^2-3*a+3,12,1,11,jLLLMQPacfggfhgiijkgwjfdvxj_bBcB,0,0,19.0
49532,o9_33399,9,-1,56.0,14.0,1.0,"[(0,46,0,14),(0,4,0,14),(0,2,0,14),(0,2,0,14),(1,56,0,14)]",3*a^8+3*a^6+5*a^5-2*a^4+5*a^3+3*a^2+3,8,1,7,jLLLPMQacfgegihhijkrkwoxekj_baab,0,0,56.0
49536,o9_33403,9,-1,18.0,4.0,1.0,"[(0,8,0,4),(1,18,0,4),(1,8,0,4)]",2*a^3+8*a^2+8*a+2,3,1,2,jLLLMAQcdfggehhiihsmugncjuw_bBba,0,0,18.0
49545,o9_33413,9,-1,24.0,14.0,1.0,"[(0,21,0,14),(1,24,0,14)]",2*a^8+2*a^5-3*a^4+2*a^3+2,8,1,7,jLLAPLQbdcefgihiidwrxjctxvr_bBab,0,0,24.0
49546,o9_33414,9,-1,18.0,2.0,1.0,"[(0,4,0,2),(0,4,0,2),(1,18,0,2),(1,18,0,2)]",3*a^2+26*a+3,2,1,1,jLLLMAQcdgffehiiiqsqajjjhxa_bBba,0,0,18.0
49547,o9_33415,9,-1,18.0,16.0,1.0,"[(1,18,0,16),(1,18,0,16)]",2*a^9-a^8+a^7+2*a^6+2*a^3+a^2-a+2,9,1,8,jLLALAQadedfghhiinmllsixnpr_bBab,0,0,18.0
49549,o9_33417,9,-1,18.0,2.0,1.0,"[(1,18,0,2),(1,18,0,2)]",3*a^2-26*a+3,2,1,1,jLLLMAQcdgffehiiiqsqajjjhhq_abBb,0,0,18.0
49550,o9_33418,9,-1,18.0,22.0,1.0,"[(0,16,0,22),(1,18,0,22)]",3*a^12-3*a^11+3*a^9-3*a^8+a^7+2*a^6+a^5-3*a^4+3*a^3-3*a+3,12,1,11,jLLLLQQacfggfhhiinkwjskaiwr_baab,0,0,18.0
49551,o9_33419,9,-1,18.0,16.0,1.0,"[(1,18,0,16),(1,16,0,16),(2,18,0,16),(2,16,0,16)]",2*a^9-a^8+a^7+a^2-a+2,9,1,8,jLLMLPQbcdeghghiixortjlvhcr_bBab,1,0,18.0
49555,o9_33423,9,-1,17.0,6.0,1.0,"[(1,17,0,6)]",3*a^4-4*a^3+5*a^2-4*a+3,4,1,3,kLLLzPQkacegighjjijnkskirdasns_bBab,0,0,17.0
49565,o9_33434,9,-1,26.0,30.0,1.0,"[(0,12,0,30),(1,26,0,30)]",2*a^16-2*a^15+2*a^14-a^13+a^12-a^11+a^10-3*a^9+3*a^8-3*a^7+a^6-a^5+a^4-a^3+2*a^2-2*a+2,16,1,15,jLLMPPPbcdefgghiimvftrjfuqj_abBc,0,0,26.0
49584,o9_33453,9,-1,55.0,6.0,1.0,"[(0,37,0,6),(0,12,0,6),(0,3,0,6),(1,55,0,6)]",3*a^4+8*a^3+13*a^2+8*a+3,4,1,3,jLLLAQPacdgffghiijkwvvknhxk_baab,0,0,55.0
49624,o9_33495,9,-1,16.0,14.0,1.0,"[(0,16,0,14),(1,16,0,14)]",3*a^8-3*a^7-a^6+3*a^5-2*a^4+3*a^3-a^2-3*a+3,8,1,7,jLLLAAQbegfffhiiihhxtxgbxud_aBbB,0,0,16.0
49627,o9_33498,9,-1,20.0,14.0,1.0,"[(0,10,0,14),(1,20,0,14),(1,4,0,14)]",2*a^8-a^7+2*a^6+2*a^4+2*a^2-a+2,8,1,7,jLLAzQPadedfghhiijmlljixker_bBba,0,0,20.0
49635,o9_33506,9,-1,28.0,16.0,1.0,"[(0,8,0,16),(1,28,0,16),(2,28,0,16),(3,8,0,16)]",2*a^9+a^8-2*a^5-2*a^4+a+2,9,1,8,jLLMPPPbcdefgghiimvftrjfuhr_aBbC,1,0,28.0
49636,o9_33507,9,-1,20.0,2.0,1.0,"[(0,4,0,2),(0,4,0,2),(1,16,0,2),(1,20,0,2)]",4*a^2+22*a+4,2,1,1,jLLALAQbcedfghhiitsaswjdugw_abBb,0,0,16.0
49637,o9_33508,9,-1,20.0,2.0,1.0,"[(1,16,0,2),(1,20,0,2)]",4*a^2-22*a+4,2,1,1,jLLALAQbcedhghiiitsqjhwxhtb_abBb,0,0,16.0
49642,o9_33513,9,-1,15.0,10.0,1.0,"[(0,15,0,10),(1,15,0,10),(1,12,0,10)]",3*a^6-3*a^4+7*a^3-3*a^2+3,6,1,5,jLLAMMPcdeefgghiihspuxjgxhj_abBb,0,0,15.0
49651,o9_33523,9,-1,12.0,10.0,1.0,"[(0,4,1,10),(0,4,0,10),(1,12,0,10)]",a^4+a^3+a+1,4,0,5,jLLALMQbeddhhiihihhnkhhqqaa_BbaB,0,0,12.0
49656,o9_33528,9,-1,38.0,10.0,1.0,"[(0,28,0,10),(0,3,0,10),(0,3,0,10),(1,38,0,10)]",2*a^6+a^5+4*a^4+4*a^2+a+2,6,1,5,jLLAwAQcddefghihihcrahhaqrn_BbBa,0,0,38.0
49674,o9_33548,9,-1,38.0,18.0,1.0,"[(0,30,0,18),(1,38,0,18)]",3*a^10-3*a^9+3*a^8-5*a^6+8*a^5-5*a^4+3*a^2-3*a+3,10,1,9,kLLLMLQkaeefgjihiijnixgrqepcjs_Bbab,0,0,38.0
49687,o9_33561,9,-1,21.0,14.0,1.0,"[(0,21,0,14),(1,21,0,14),(1,12,0,14)]",5*a^8-5*a^7+5*a^5-3*a^4+5*a^3-5*a+5,8,1,7,jLLPPMPcdefegghiiukuepncpxn_baBb,0,0,21.0
49694,o9_33568,9,-1,11.0,6.0,1.0,"[(0,11,0,6),(1,11,0,6)]",2*a^4-3*a^2+2,4,1,3,jLLLAAQcedgeghhiiptrthgadkr_bBba,0,1,
49695,o9_33569,9,-1,20.0,6.0,1.0,"[(0,20,0,6),(0,11,0,6),(1,20,0,6),(1,11,0,6)]",2*a^4+6*a^3+7*a^2+6*a+2,4,1,3,jLLLQLQbddgfgihhidsrxwjqlrn_bBab,0,0,11.0
49698,o9_33572,9,-1,14.0,6.0,1.0,"[(0,12,0,6),(1,14,0,6)]",2*a^4+a^3-4*a^2+a+2,4,1,3,jLLLLQQacfhfgihiinbgufbxihr_BaBb,0,0,14.0
49720,o9_33596,9,-1,14.0,10.0,1.0,"[(1,14,0,10)]",2*a^6-a^5-a^4+2*a^3-a^2-a+2,6,1,5,jvLALQQcdehihgiihvcnxhkoojv_baab,0,0,14.0
49722,o9_33598,9,-1,22.0,14.0,1.0,"[(0,22,0,14),(1,22,0,14),(1,4,0,14),(1,4,0,14)]",3*a^8-3*a^7+3*a^5+2*a^4+3*a^3-3*a+3,8,1,7,jLLALPQcdeeghghiihfpubnnjtk_bBba,0,0,22.0
49727,o9_33604,9,-1,48.0,18.0,1.0,"[(0,38,0,18),(1,48,0,18)]",2*a^10-a^8+3*a^7+2*a^6-2*a^5+2*a^4+3*a^3-a^2+2,10,1,9,lLLvwQPQcaefhggijkjkkninjbndlxfvv_bBab,0,0,48.0
49729,o9_33606,9,-1,16.0,14.0,1.0,"[(0,10,0,14),(1,16,0,14)]",3*a^8-3*a^7+a^5+a^4+a^3-3*a+3,8,1,7,jLvLMQQadegihighinhfkhkasje_aBBb,0,0,16.0
49750,o9_33628,9,-1,36.0,2.0,1.0,"[(0,4,0,2),(1,36,0,2)]",8*a^2+8,2,1,1,jLLLQPPbdefegghiidweuuowhhk_babb,0,0,36.0
49751,o9_33629,9,-1,36.0,2.0,1.0,"[(0,4,0,2),(1,36,0,2)]",8*a^2+8,2,1,1,jLLAPMPbddegfghiidwjtjnwtqw_bBba,0,0,36.0
49753,o9_33631,9,-1,46.0,16.0,1.0,"[(0,42,0,16),(0,3,0,16),(0,3,0,16),(1,46,0,16),(1,6,0,16),(2,46,0,16),(2,6,0,16),(3,42,0,16),(3,3,0,16),(3,3,0,16)]",2*a^9+2*a^7+2*a^6+a^5+a^4+2*a^3+2*a^2+2,9,1,8,jLALzPQcbbeghhiiihqjkxowudx_BbBa,1,0,46.0
49764,o9_33643,9,-1,39.0,14.0,1.0,"[(0,31,0,14),(0,3,0,14),(1,39,0,14)]",2*a^8+a^6-a^5+3*a^4-a^3+a^2+2,8,1,7,jLLLAMQcdfgehgihiqcedhxrpnn_BbaB,0,0,39.0
49775,o9_33654,9,-1,87.0,14.0,1.0,"[(0,66,0,14),(0,9,0,14),(0,3,0,14),(1,87,0,14)]",5*a^8+5*a^6+2*a^5+3*a^4+2*a^3+5*a^2+5,8,1,7,jLvPAAQccgfehfihihrqhqxrxkr_BbaB,0,0,87.0
49809,o9_33689,9,-1,12.0,8.0,1.0,"[(1,12,0,8),(2,12,0,8)]",2*a^5-2*a^4+3*a^3+3*a^2-2*a+2,5,1,4,jLLLLQQccehghgiiilnqbwowjfr_baab,1,0,12.0
49817,o9_33697,9,-1,12.0,4.0,1.0,"[(1,12,0,4),(2,12,0,4)]",a^3+1,3,0,2,kLLLAPMkcefgfihiijjlhdudhcaddw_bBba,1,0,12.0
49840,o9_33720,9,-1,40.0,2.0,1.0,"[(1,40,0,2)]",3*a^2-24*a+3,2,1,1,jLLLPAQcdgehffiiihsxqjjwxud_bBba,0,0,40.0
49841,o9_33721,9,-1,40.0,2.0,1.0,"[(0,4,0,2),(0,4,0,2),(1,40,0,2)]",3*a^2+24*a+3,2,1,1,jLLLPAQcdgehffiiihsxqjjwxlm_bBba,0,0,40.0
49842,o9_33722,9,-1,30.0,10.0,1.0,"[(0,30,0,10),(1,30,0,10)]",5*a^6-5*a^4+2*a^3-5*a^2+5,6,1,5,jLLAMMPcdeefgghiiukhutosexk_abBb,0,0,30.0
49843,o9_33723,9,-1,42.0,14.0,1.0,"[(1,42,0,14)]",2*a^8+a^7+a^6+2*a^4+a^2+a+2,8,1,7,nLLLLLMAQkacfgkhijilmmlmjkgjtimbgvtxft_bBcB,0,0,42.0
49864,o9_33744,9,-1,28.0,6.0,1.0,"[(1,28,0,6)]",2*a^4+a^3+2*a^2+a+2,4,1,3,jLLLLQQacghfigihijkjarxjetj_babb,0,0,28.0
49868,o9_33748,9,-1,40.0,14.0,1.0,"[(0,36,0,14),(1,40,0,14)]",2*a^8+a^6+2*a^5+2*a^3+a^2+2,8,1,7,jLLAzQPbdedgghgiiendofctsqj_bBab,0,0,40.0
49924,o9_33806,9,-1,34.0,6.0,1.0,"[(0,22,0,6),(1,34,0,6)]",3*a^4+2*a^3+4*a^2+2*a+3,4,1,3,jLLLMPQacdffiihihnkwrrtixqk_bBab,0,0,34.0
49943,o9_33825,9,-1,14.0,6.0,1.0,"[(0,12,0,6),(1,14,0,6)]",2*a^4+4*a^3+2*a^2+4*a+2,4,1,3,jLLLLQQbceifihhhitsdbsbbcfw_baBb,0,0,14.0
49944,o9_33826,9,-1,14.0,6.0,1.0,"[(1,14,0,6)]",2*a^4-4*a^3+2*a^2-4*a+2,4,1,3,jLLLAPQbcegfhiihitsdahtxpps_bBba,0,0,14.0
49950,o9_33833,9,-1,17.0,6.0,1.0,"[(0,11,0,6),(1,17,0,6)]",3*a^4-3*a^3+a^2-3*a+3,4,1,3,jLLLPQPacfgghghiinkvvjasqcr_abBa,0,1,
49951,o9_33834,9,-1,17.0,6.0,1.0,"[(1,17,0,6)]",3*a^4-6*a^3+5*a^2-6*a+3,4,1,3,jLLLAAQcegfeghhiihuhalskcxj_baab,0,1,
49955,o9_33838,9,-1,27.0,10.0,1.0,"[(0,27,0,10),(1,27,0,10)]",5*a^6-5*a^4+3*a^3-5*a^2+5,6,1,5,jLLAMMPcdeefgghiiukhutoseqj_abBb,0,0,27.0
49961,o9_33845,9,-1,24.0,14.0,1.0,"[(0,21,0,14),(0,4,1,14),(1,24,0,14),(1,4,1,14)]",2*a^8-2*a^5-3*a^4-2*a^3+2,8,1,7,jLLLPQPbcgffgghiitsmdgofoxr_bBba,0,0,24.0
49979,o9_33863,9,-1,15.0,30.0,1.0,"[(0,15,0,30),(1,15,0,30)]",2*a^16-2*a^15+2*a^13-3*a^12+3*a^11-3*a^9+3*a^8-3*a^7+3*a^5-3*a^4+2*a^3-2*a+2,16,1,15,jLLLAAQbcfgehhihitsqahdahtn_babb,0,0,15.0
49993,o9_33879,9,-1,20.0,26.0,1.0,"[(0,20,0,26),(0,4,1,26),(1,20,0,26),(1,8,1,26),(1,4,1,26)]",2*a^14-2*a^12+3*a^7-2*a^2+2,14,1,13,jLLLPQPbcfegghgiitsiioffkqj_bBba,0,0,20.0
50003,o9_33889,9,-1,16.0,4.0,1.0,"[(0,8,0,4),(1,16,0,4),(1,8,0,4)]",3*a^3+7*a^2+7*a+3,3,1,2,jLLLLQQacfgiigihhjkgjmugdxj_baab,0,0,16.0
50030,o9_33917,9,-1,28.0,18.0,1.0,"[(1,28,0,18)]",3*a^10-3*a^9+3*a^6-4*a^5+3*a^4-3*a+3,10,1,9,jLLLAQPbefgffhhiihhdhdscvqk_abBa,0,0,28.0
50051,o9_33939,9,-1,24.0,22.0,1.0,"[(1,24,0,22)]",2*a^12-2*a^11+2*a^10-4*a^9+4*a^8-4*a^7+5*a^6-4*a^5+4*a^4-4*a^3+2*a^2-2*a+2,12,1,11,jLLPzQPccdffgghiihggagrbaqj_Babb,0,0,24.0
50065,o9_33953,9,-1,90.0,14.0,1.0,"[(0,68,0,14),(0,6,0,14),(0,3,0,14),(0,3,0,14),(1,90,0,14)]",5*a^8+5*a^6+3*a^5+2*a^4+3*a^3+5*a^2+5,8,1,7,jLvPAAQccgfehfihiqjhqaqkhnw_BabB,0,0,90.0
50075,o9_33963,9,-1,18.0,30.0,1.0,"[(0,12,0,30),(1,18,0,30)]",2*a^16-2*a^15+2*a^13-3*a^11+3*a^10-3*a^8+3*a^6-3*a^5+2*a^3-2*a+2,16,1,15,jLLLAAQbcfgehhihitsqahdahtr_babb,0,0,18.0
50078,o9_33966,9,-1,17.0,6.0,1.0,"[(0,12,0,6),(1,17,0,6)]",3*a^4-3*a^3-a^2-3*a+3,4,1,3,jLLLPQPacfgghghiijkvvjasqcr_bBba,0,1,17.0
50079,o9_33967,9,-1,17.0,6.0,1.0,"[(1,17,0,6)]",3*a^4-6*a^3+7*a^2-6*a+3,4,1,3,jLLLMPQcdefhhghiiispanswotr_bBba,0,1,
50094,o9_33984,9,-1,28.0,6.0,1.0,"[(0,18,0,6),(0,4,0,6),(1,28,0,6),(1,4,0,6)]",2*a^4+7*a^3+6*a^2+7*a+2,4,1,3,jLLLPAQacfehgfhiijkgoxcjaww_bBab,0,0,28.0
50103,o9_33993,9,-1,18.0,22.0,1.0,"[(1,18,0,22)]",2*a^12-2*a^11+a^9-a^8+a^7+a^5-a^4+a^3-2*a+2,12,1,11,jLLPLPQacefhighiinkagqqakcs_BbaB,0,0,18.0
50113,o9_34003,9,-1,66.0,6.0,1.0,"[(0,48,0,6),(0,10,0,6),(0,5,0,6),(1,66,0,6)]",5*a^4+7*a^3+9*a^2+7*a+5,4,1,3,jLLzPQPaceefghgiijkqvkxarxk_aBbB,0,0,66.0
50115,o9_34005,9,-1,15.0,14.0,1.0,"[(0,10,0,14),(1,15,0,14)]",3*a^8-3*a^7+2*a^5-a^4+2*a^3-3*a+3,8,1,7,jLvALQQafdighhiihnhhesexhpe_BaaB,0,0,15.0
50125,o9_34015,9,-1,40.0,2.0,1.0,"[(0,8,0,2),(0,8,0,2),(1,40,0,2)]",2*a^2+30*a+2,2,1,1,jLLAMzQbcedfghiiitsasqqqqti_bBba,0,0,40.0
50126,o9_34016,9,-1,40.0,2.0,1.0,"[(0,6,0,2),(0,6,0,2),(1,40,0,2)]",2*a^2-30*a+2,2,1,1,jLLAMzQbcedfghiiitsasqqqqpe_bBba,0,0,40.0
50135,o9_34025,9,-1,22.0,18.0,1.0,"[(1,22,0,18)]",2*a^10-2*a^9+2*a^8-2*a^7+a^6+a^4-2*a^3+2*a^2-2*a+2,10,1,9,jLLPLPQacefgihihijkaguquwsj_bBab,0,0,22.0
50138,o9_34028,9,-1,12.0,6.0,1.0,"[(0,12,0,6),(1,10,0,6),(1,4,0,6),(1,8,0,6)]",2*a^2+3*a+2,2,1,3,jLLALAQbeddhggiiihhowhrfxnc_aBbB,0,0,10.0
50159,o9_34049,9,-1,18.0,10.0,1.0,"[(1,18,0,10)]",4*a^6-5*a^5+a^4+3*a^3+a^2-5*a+4,6,1,5,jLLLAPQbegffiihhihhxtxhabrh_aBbB,0,0,18.0
50165,o9_34055,9,-1,22.0,6.0,1.0,"[(0,13,0,6),(1,22,0,6)]",2*a^4+3*a^2+2,4,1,3,jLLLAMQcdegegiihilruiiwutkj_abBa,0,0,22.0
50181,o9_34071,9,-1,26.0,14.0,1.0,"[(0,26,0,14),(1,26,0,14),(1,4,0,14),(1,4,0,14)]",5*a^8-5*a^7+5*a^5-2*a^4+5*a^3-5*a+5,8,1,7,jLLPPMPcdefegghiiukuepncphw_baBb,0,0,26.0
50207,o9_34097,9,-1,12.0,6.0,1.0,"[(0,10,0,6),(1,12,0,6),(1,4,1,6)]",2*a^4-2*a^3+a^2-2*a+2,4,1,3,jLLLAPQacfgghiihinkgwkeqalw_baBb,0,1,12.0
50227,o9_34118,9,-1,30.0,12.0,1.0,"[(0,12,0,8),(0,10,0,8),(1,30,0,12),(1,4,0,12),(2,30,0,8),(2,4,1,8),(3,12,0,12),(3,10,0,12)]",a^3+a^2+a+1,3,0,6,nLLMzvMMQkcdedfikimllmmlpkhrgejblosipn_BbaB,1,0,30.0
50249,o9_34141,9,-1,12.0,4.0,1.0,"[(1,12,0,4),(1,6,0,4),(2,12,0,4),(2,6,0,4)]",3*a^3+4*a^2+4*a+3,3,1,2,jLLLAPQcefgfihihilhdudhcajd_abBb,1,0,12.0
50251,o9_34143,9,-1,16.0,18.0,1.0,"[(0,11,0,18),(1,16,0,18)]",2*a^10-a^9+a^6-3*a^5+a^4-a+2,10,1,9,jLLLzQQcdghffiihihshlcvaasa_BabB,0,0,16.0
50257,o9_34149,9,-1,15.0,30.0,1.0,"[(0,15,0,30),(1,15,0,30)]",2*a^16-2*a^15-a^14+3*a^13-2*a^12-a^11+3*a^10-3*a^8+3*a^6-a^5-2*a^4+3*a^3-a^2-2*a+2,16,1,15,jLLLPPQcdffghghiipvxdgfsjmw_abBa,0,0,15.0
50263,o9_34155,9,-1,16.0,10.0,1.0,"[(0,16,0,10),(1,10,0,10),(1,6,0,10),(1,4,0,10),(1,4,0,10)]",3*a^6-3*a^4+8*a^3-3*a^2+3,6,1,5,jLLAMMPcdeefgghiihspuxjgxhw_abBb,0,0,6.0
50264,o9_34156,9,-1,12.0,8.0,1.0,"[(1,12,0,8),(1,6,0,8),(1,4,0,8),(1,4,0,8),(1,4,0,8)]",2*a^3+2*a^2+2*a+2,3,1,4,jLLAPzQbcdegfhihitsohffxxrr_BbBa,0,0,6.0
